,id,is_tv_subscriber,is_movie_package_subscriber,subscription_age,bill_avg,reamining_contract,service_failure_count,download_avg,upload_avg,download_over_limit,churn
58100,1360966,yes,no,1.18,103,0.79,2,35.5,7.5,0,0
58101,1360984,yes,no,1.18,22,0.79,0,34.7,1.3,0,0
58102,1361039,yes,no,1.92,5,0.05,0,25.8,1.9,0,1
58103,1361057,yes,yes,1.18,14,0.79,0,44.7,3.2,0,0
58104,1361065,yes,no,1.18,20,1.36,0,51.6,1.5,0,0
58105,1361104,yes,yes,1.65,12,0.0,0,89.2,6.9,0,1
58106,1361125,yes,no,0.7,13,1.07,0,41.1,3.2,0,1
58107,1361157,yes,no,1.18,9,0.79,0,5.4,0.4,0,0
58108,1361163,yes,no,1.18,14,0.79,0,25.2,0.8,0,0
58109,1361170,yes,no,1.18,14,0.79,0,23.3,1.1,0,0
58110,1361175,yes,no,1.18,14,0.79,1,67.3,4.3,0,0
58111,1361187,yes,yes,1.18,40,0.79,0,325.4,36.8,0,0
58112,1361199,yes,no,1.18,13,0.19,0,15.8,2.9,0,0
58113,1361210,yes,no,0.7,20,0.0,0,54.1,2.8,0,1
58114,1361271,yes,no,1.15,15,0.0,0,58.4,5.0,0,1
58115,1361289,yes,no,1.98,18,,0,40.1,3.0,0,1
58116,1361320,yes,no,1.62,13,0.35,0,43.8,3.2,0,1
58117,1361338,yes,no,1.18,37,0.79,0,69.7,8.6,0,0
58118,1361342,yes,no,0.94,21,0.0,1,72.8,3.8,0,1
58119,1361363,yes,no,0.17,13,0.0,0,87.9,7.6,0,1
58120,1361374,yes,yes,1.98,27,,0,82.8,4.6,0,1
58121,1361382,yes,no,1.18,14,1.04,0,16.2,2.2,0,0
58122,1361387,yes,yes,1.18,11,0.79,0,27.0,1.7,0,0
58123,1361455,yes,no,1.18,14,0.79,0,27.2,1.5,0,0
58124,1361479,yes,yes,2.04,20,,0,253.6,7.3,0,1
58125,1361490,yes,no,1.18,12,0.99,0,6.4,0.5,0,0
58126,1361491,yes,no,1.18,14,0.79,1,37.9,3.1,0,0
58127,1361532,yes,yes,1.18,24,0.79,0,38.7,5.3,0,0
58128,1361566,yes,no,1.18,24,,0,29.0,1.8,0,0
58129,1361583,yes,yes,1.18,17,1.82,0,67.6,2.1,0,0
58130,1361584,yes,no,1.18,20,0.79,0,38.6,1.3,0,0
58131,1361596,yes,yes,1.18,20,1.96,0,57.8,3.7,0,0
58132,1361618,yes,no,1.18,22,1.18,0,41.2,5.9,0,0
58133,1361654,yes,yes,1.18,24,0.8,0,62.2,4.7,0,0
58134,1361663,yes,no,1.18,20,0.8,0,7.7,0.4,0,0
58135,1361665,yes,no,1.18,12,0.8,0,36.0,2.8,0,0
58136,1361667,yes,no,1.18,14,0.8,0,14.1,0.7,0,0
58137,1361672,yes,no,1.18,14,0.8,0,15.4,0.8,0,0
58138,1361690,yes,no,1.18,20,0.8,2,190.1,10.2,0,0
58139,1361802,no,no,1.06,122,,0,192.5,18.2,0,1
58140,1361806,yes,no,0.94,25,0.0,0,76.1,7.6,0,1
58141,1361810,yes,no,1.18,22,0.8,0,140.2,7.2,0,0
58142,1361838,yes,no,0.91,22,0.0,0,17.0,1.0,0,1
58143,1361885,yes,yes,1.18,24,0.8,0,27.3,2.7,0,0
58144,1361904,yes,no,1.18,22,0.8,0,58.7,59.9,0,0
58145,1361921,yes,no,1.18,14,0.8,0,16.6,0.8,0,0
58146,1361926,yes,no,1.18,20,0.8,0,58.8,2.7,0,0
58147,1361946,yes,no,1.97,14,0.0,0,31.3,1.8,0,1
58148,1361975,yes,yes,0.59,22,0.0,3,64.3,5.7,0,1
58149,1361978,yes,no,1.18,20,0.8,0,192.2,23.4,0,0
58150,1361989,yes,no,1.18,22,0.8,0,77.6,7.1,0,0
58151,1361991,yes,no,1.18,14,0.8,0,32.3,2.2,0,0
58152,1361992,yes,no,1.07,14,0.0,0,24.8,3.7,0,1
58153,1361994,yes,yes,0.44,23,0.0,3,71.5,163.7,0,1
58154,1362023,yes,no,1.18,20,0.8,0,71.8,3.9,0,0
58155,1362025,yes,no,1.18,22,0.8,0,20.9,2.8,0,0
58156,1362059,yes,yes,1.18,36,1.04,2,104.3,7.4,0,0
58157,1362109,yes,yes,1.18,30,0.8,0,99.1,8.3,0,0
58158,1362114,yes,no,1.99,12,,0,42.5,2.8,0,1
58159,1362126,yes,no,1.18,20,0.8,0,29.9,2.3,0,0
58160,1362149,yes,no,1.18,14,0.8,0,38.7,2.0,0,0
58161,1362271,yes,yes,1.18,24,0.8,0,49.6,8.6,0,0
58162,1362321,yes,no,1.18,14,0.8,1,88.7,14.8,0,0
58163,1362334,yes,yes,1.18,23,1.74,0,72.4,6.0,0,0
58164,1362373,yes,yes,0.89,8,0.0,0,40.0,2.7,0,1
58165,1362507,yes,no,1.17,20,0.8,1,54.9,2.8,0,0
58166,1362548,yes,no,1.97,14,0.0,0,89.5,3.7,0,1
58167,1362560,yes,yes,1.17,28,1.05,0,15.5,0.3,0,0
58168,1362566,yes,no,1.57,17,,0,5.6,0.3,0,1
58169,1362579,yes,no,1.17,20,0.8,0,86.1,5.2,0,0
58170,1362629,yes,no,1.17,22,0.8,1,89.0,2.9,0,0
58171,1362647,yes,no,1.97,14,0.0,0,170.1,6.4,0,1
58172,1362669,yes,no,1.17,13,0.8,0,77.6,12.6,0,0
58173,1362670,no,no,1.17,41,,0,45.6,4.7,0,0
58174,1362686,no,no,1.17,41,,0,299.0,17.3,0,0
58175,1362696,yes,no,1.17,22,0.8,0,57.3,4.9,0,0
58176,1362739,yes,yes,1.17,24,0.8,0,50.9,4.0,0,0
58177,1362744,yes,yes,1.17,15,,0,174.6,16.1,0,0
58178,1362817,yes,yes,1.17,24,0.8,0,56.2,6.0,0,0
58179,1362829,yes,no,0.22,12,0.0,0,32.3,5.2,0,1
58180,1362891,yes,no,1.17,22,0.8,0,44.6,0.7,0,0
58181,1362899,yes,no,1.17,22,0.8,0,214.2,16.6,0,0
58182,1362907,yes,no,1.17,22,0.8,2,33.9,2.5,0,0
58183,1362909,yes,no,1.17,20,0.8,0,58.6,3.2,0,0
58184,1362934,yes,no,1.17,22,0.55,0,29.5,4.0,0,0
58185,1362943,yes,yes,1.17,14,0.8,0,21.3,1.5,0,0
58186,1362966,yes,no,1.17,14,0.8,0,42.8,8.9,0,0
58187,1363009,yes,no,1.17,8,0.8,0,3.4,4.0,0,0
58188,1363010,yes,no,1.97,20,0.0,0,46.5,2.5,0,1
58189,1363040,yes,no,1.85,18,0.12,0,48.8,6.0,0,1
58190,1363055,yes,yes,1.07,22,0.0,0,125.9,4.1,0,1
58191,1363073,yes,no,1.17,20,0.8,0,74.5,5.3,0,0
58192,1363095,yes,yes,1.17,41,,0,66.6,4.8,0,0
58193,1363111,yes,no,1.17,20,0.8,0,55.0,4.0,0,0
58194,1363126,no,no,1.17,40,,0,60.3,3.3,0,0
58195,1363153,yes,no,1.17,14,0.8,0,100.7,5.1,0,0
58196,1363168,yes,yes,1.17,22,0.8,0,9.6,0.4,0,0
58197,1363236,yes,yes,1.17,24,0.8,2,79.5,1.5,0,0
58198,1363248,yes,no,1.17,22,0.8,0,121.6,5.3,0,0
58199,1363265,yes,no,1.95,5,0.03,0,51.9,5.0,0,1
58200,1363298,yes,yes,1.17,38,1.77,0,106.3,10.5,0,0
58201,1363302,yes,yes,1.17,30,0.8,0,120.2,5.4,0,0
58202,1363309,yes,no,1.17,14,0.8,0,90.0,4.2,0,0
58203,1363335,yes,no,1.17,20,0.8,0,154.7,5.9,0,0
58204,1363383,yes,no,1.17,14,0.8,0,11.2,1.0,0,0
58205,1363384,yes,no,1.17,14,0.8,0,50.8,5.3,0,0
58206,1363410,yes,no,1.17,22,0.8,0,20.2,0.9,0,0
58207,1363451,yes,no,0.4,8,,0,2.7,0.2,0,1
58208,1363462,yes,yes,1.17,27,,0,7.8,0.6,0,0
58209,1363537,yes,yes,1.17,28,0.14,0,158.3,12.3,0,0
58210,1363545,yes,yes,1.17,12,0.25,0,17.3,0.6,0,0
58211,1363556,yes,no,1.17,14,0.8,0,27.4,3.0,0,0
58212,1363625,yes,yes,1.17,24,0.8,0,27.4,1.1,0,0
58213,1363629,yes,no,0.12,6,0.0,0,0.1,0.0,0,1
58214,1363651,yes,yes,1.17,22,0.8,0,31.8,1.7,0,0
58215,1363705,yes,yes,0.4,22,0.0,0,55.2,10.4,0,1
58216,1363708,yes,no,1.17,20,0.8,0,58.9,3.8,0,0
58217,1363739,yes,no,0.7,20,0.0,0,34.3,1.8,0,1
58218,1363750,yes,no,1.17,20,0.8,0,175.1,13.7,0,0
58219,1363761,yes,no,1.17,14,0.8,0,18.1,1.2,0,0
58220,1363764,yes,no,0.56,14,0.0,0,51.6,2.3,0,1
58221,1363812,yes,no,1.88,13,0.1,2,75.2,2.3,0,1
58222,1363820,yes,no,1.03,19,,0,7.9,1.5,0,1
58223,1363832,yes,yes,1.17,23,0.91,0,34.8,1.5,0,0
58224,1363841,yes,no,1.17,14,0.56,0,52.3,10.8,0,0
58225,1363861,yes,no,1.17,20,0.8,1,85.6,6.2,0,0
58226,1363876,yes,yes,1.75,21,0.22,0,57.1,1.1,0,1
58227,1363951,yes,no,1.17,14,0.8,1,37.3,3.1,0,0
58228,1363962,yes,no,1.17,14,0.8,0,34.0,1.3,0,0
58229,1363973,yes,yes,1.17,18,1.05,0,31.2,5.2,0,0
58230,1363977,yes,yes,1.17,10,1.18,0,43.2,3.2,0,0
58231,1363984,yes,no,1.17,20,1.1,0,19.8,4.9,0,0
58232,1363991,yes,no,1.17,14,0.8,0,53.4,5.9,0,0
58233,1364036,yes,yes,1.17,30,0.8,0,105.7,3.9,0,0
58234,1364073,yes,no,0.25,22,,0,63.7,3.9,0,1
58235,1364090,yes,no,1.17,20,0.8,0,21.2,6.2,0,0
58236,1364126,yes,no,1.17,20,0.8,0,23.1,0.7,0,0
58237,1364184,yes,yes,1.17,7,0.1,0,19.8,2.4,0,0
58238,1364192,yes,no,1.17,14,0.8,0,3.5,0.2,0,0
58239,1364216,yes,yes,1.17,15,0.26,0,134.5,24.5,0,0
58240,1364231,yes,no,1.17,14,1.05,0,69.7,7.1,0,0
58241,1364237,yes,no,1.17,8,0.8,0,69.2,3.0,0,0
58242,1364261,yes,no,1.17,20,0.8,0,21.7,4.9,0,0
58243,1364289,yes,yes,1.17,20,0.8,0,59.4,4.8,0,0
58244,1364301,yes,no,1.17,37,0.8,0,217.2,14.4,0,0
58245,1364317,yes,no,1.17,14,0.8,0,26.0,4.9,0,0
58246,1364354,yes,yes,1.17,30,0.8,0,137.0,5.6,0,0
58247,1364362,yes,no,1.17,20,0.8,0,60.9,2.2,0,0
58248,1364372,yes,no,1.17,20,0.8,0,38.2,3.2,0,0
58249,1364376,yes,yes,1.17,22,0.8,0,37.4,1.4,0,0
58250,1364419,yes,yes,1.17,22,0.8,0,,,0,0
58251,1364420,yes,no,1.17,14,0.8,0,59.9,16.5,0,0
58252,1364430,yes,yes,1.17,22,0.8,0,12.5,1.4,0,0
58253,1364432,yes,yes,1.17,12,1.05,0,93.1,11.8,0,0
58254,1364453,yes,no,1.17,22,0.8,0,51.4,3.2,0,0
58255,1364477,yes,yes,1.17,21,0.19,0,37.3,3.0,0,0
58256,1364511,yes,no,1.17,20,0.81,0,27.9,2.8,0,0
58257,1364516,yes,yes,1.17,13,0.22,0,5.5,0.2,0,0
58258,1364518,yes,no,1.17,20,0.81,0,18.4,2.2,0,0
58259,1364534,yes,no,1.17,14,0.81,0,13.0,0.7,0,0
58260,1364537,yes,no,1.17,20,0.81,0,69.0,13.7,0,0
58261,1364623,yes,no,1.17,14,0.81,0,79.6,5.6,0,0
58262,1364633,yes,no,1.17,13,0.81,0,40.7,1.8,0,0
58263,1364658,yes,yes,1.17,10,1.36,0,100.4,7.4,0,0
58264,1364669,yes,no,1.17,20,0.81,0,48.0,3.3,0,0
58265,1364734,yes,no,1.17,12,0.95,0,39.3,2.3,0,0
58266,1364748,yes,yes,1.17,15,1.49,0,54.8,2.5,4,0
58267,1364835,yes,yes,0.76,22,0.0,2,56.1,4.3,0,1
58268,1364863,yes,no,1.17,23,,0,63.7,3.2,0,0
58269,1364947,yes,yes,1.17,24,0.81,0,156.0,6.1,0,0
58270,1364965,yes,yes,1.17,24,1.21,0,112.0,10.6,0,0
58271,1364977,yes,no,0.19,40,0.0,1,104.0,6.6,0,1
58272,1364980,yes,no,1.17,20,0.81,0,26.6,3.2,0,0
58273,1365015,yes,yes,1.17,21,0.12,0,19.1,1.1,0,0
58274,1365021,yes,no,1.99,18,,0,532.6,28.3,0,1
58275,1365046,yes,no,1.17,14,0.81,0,41.5,5.0,0,0
58276,1365049,yes,yes,1.17,22,0.81,0,89.5,5.6,0,0
58277,1365066,yes,no,1.17,14,0.81,0,39.1,2.3,0,0
58278,1365134,yes,no,2.01,19,,0,32.4,1.9,0,1
58279,1365149,yes,yes,1.17,21,0.81,0,149.2,8.9,0,0
58280,1365165,yes,no,1.17,20,0.81,0,76.3,5.9,0,0
58281,1365204,yes,yes,1.17,13,0.22,0,27.0,1.4,0,0
58282,1365220,yes,no,1.17,14,0.81,0,158.0,6.0,0,0
58283,1365221,yes,no,0.98,27,0.0,0,118.7,14.6,0,1
58284,1365234,yes,no,1.17,22,0.81,0,39.8,3.0,0,0
58285,1365236,yes,no,1.17,21,0.4,0,105.2,6.2,0,0
58286,1365241,yes,no,1.16,8,,0,39.2,4.1,0,0
58287,1365290,yes,no,1.16,13,0.4,0,114.0,8.7,0,0
58288,1365304,yes,yes,1.16,14,0.81,0,88.5,28.7,0,0
58289,1365310,yes,no,1.16,25,,0,9.5,0.6,0,0
58290,1365330,yes,no,1.16,14,0.81,0,36.6,2.4,0,0
58291,1365332,yes,no,0.92,22,0.0,0,2.2,0.1,0,1
58292,1365358,yes,no,1.16,14,0.81,0,36.1,3.3,0,0
58293,1365390,yes,no,1.16,20,0.81,0,28.1,2.8,0,0
58294,1365396,yes,no,1.6,7,0.37,0,18.0,2.0,0,1
58295,1365407,yes,yes,1.16,22,1.92,0,20.1,1.9,0,0
58296,1365411,yes,no,0.86,25,0.0,0,61.6,5.5,0,1
58297,1365471,yes,yes,0.53,13,0.0,1,18.9,2.4,0,1
58298,1365485,yes,no,1.16,20,0.81,0,45.2,2.8,0,0
58299,1365487,yes,no,0.82,20,0.0,1,65.4,5.2,0,1
58300,1365489,yes,no,1.16,14,0.81,0,46.2,7.8,0,0
58301,1365491,yes,yes,1.16,14,0.81,0,49.1,1.9,0,0
58302,1365527,yes,yes,1.16,24,0.81,0,55.7,7.1,0,0
58303,1365543,yes,no,1.16,22,0.81,0,146.5,6.4,0,0
58304,1365594,yes,no,1.16,37,0.81,0,135.9,6.9,0,0
58305,1365643,yes,yes,1.16,24,0.81,0,179.8,6.5,0,0
58306,1365680,yes,no,1.16,22,0.82,0,37.5,2.4,0,0
58307,1365715,yes,no,1.16,22,0.82,0,7.3,0.6,0,0
58308,1365726,yes,no,1.16,14,0.82,0,36.3,2.0,0,0
58309,1365762,yes,no,1.15,21,0.24,0,52.8,1.5,0,0
58310,1365777,yes,yes,1.15,25,0.82,0,163.2,13.7,0,0
58311,1365812,yes,no,1.15,42,0.82,4,82.6,15.3,0,0
58312,1365947,yes,no,1.15,22,0.82,3,30.3,1.9,0,0
58313,1365979,yes,no,1.6,21,0.38,0,40.4,2.2,0,1
58314,1365983,yes,yes,1.71,26,0.26,0,45.5,2.4,0,1
58315,1366032,yes,no,1.15,20,0.82,0,40.7,1.6,0,0
58316,1366061,yes,no,0.54,37,,0,29.2,3.0,0,1
58317,1366111,yes,no,1.15,14,0.82,0,20.7,3.1,0,0
58318,1366115,yes,no,1.92,3,0.05,1,86.5,4.0,0,1
58319,1366130,yes,yes,1.15,14,0.82,0,21.0,1.9,0,0
58320,1366140,yes,no,0.99,22,0.0,0,63.0,2.9,0,1
58321,1366165,yes,yes,1.15,11,1.7,0,59.5,4.7,0,0
58322,1366169,yes,yes,0.87,24,0.0,0,360.9,16.6,0,1
58323,1366251,yes,no,1.15,14,0.82,0,40.7,2.3,0,0
58324,1366269,yes,no,1.15,13,0.82,0,151.8,5.7,0,0
58325,1366289,yes,no,1.15,14,0.82,1,14.4,0.4,0,0
58326,1366329,yes,no,1.15,14,0.82,0,26.5,1.1,0,0
58327,1366356,no,no,0.29,27,0.0,0,84.6,5.5,0,1
58328,1366371,yes,no,1.15,22,0.82,1,43.6,2.7,0,0
58329,1366418,yes,no,1.15,22,0.82,0,100.2,12.8,0,0
58330,1366430,yes,no,1.15,20,0.82,0,48.1,3.6,0,0
58331,1366432,yes,yes,1.15,31,0.82,0,35.4,1.8,0,0
58332,1366459,yes,no,1.15,22,0.02,0,63.7,7.4,0,0
58333,1366479,yes,yes,1.15,19,1.78,0,155.0,9.1,0,0
58334,1366533,yes,no,1.15,28,0.82,0,26.4,3.2,0,0
58335,1366557,yes,yes,1.15,24,0.82,0,64.2,5.1,0,0
58336,1366562,yes,no,1.15,20,0.82,0,179.0,9.1,0,0
58337,1366589,yes,yes,1.15,24,1.79,0,27.1,2.0,0,0
58338,1366600,yes,yes,1.61,27,0.61,0,82.5,5.4,0,1
58339,1366609,yes,no,1.15,22,0.82,0,33.9,5.3,0,0
58340,1366634,yes,no,1.15,14,0.82,0,64.5,3.2,0,0
58341,1366703,yes,no,0.01,0,0.0,0,6.1,0.3,0,1
58342,1366717,yes,yes,1.15,28,1.07,1,178.8,26.6,0,0
58343,1366739,yes,yes,1.15,17,1.75,0,39.4,9.6,0,0
58344,1366744,yes,yes,1.04,11,0.0,0,49.9,1.2,0,1
58345,1366802,yes,no,1.15,20,0.82,0,42.0,2.3,0,0
58346,1366804,yes,no,1.61,14,0.36,0,40.7,5.7,0,1
58347,1366851,yes,no,1.15,14,0.82,0,78.7,6.1,0,0
58348,1366853,yes,yes,1.15,22,0.82,0,101.7,8.4,0,0
58349,1366893,yes,no,1.15,22,0.82,0,19.4,1.2,0,0
58350,1366897,yes,no,1.15,8,0.82,0,45.3,2.8,0,0
58351,1366909,yes,no,1.15,22,0.82,0,19.6,7.0,0,0
58352,1366918,no,no,0.44,22,0.0,0,70.5,7.4,0,1
58353,1366935,yes,no,1.15,22,0.82,0,72.8,5.4,0,0
58354,1366944,yes,no,1.15,22,0.82,0,38.6,2.5,0,0
58355,1366947,yes,no,1.15,22,0.82,0,52.1,3.3,0,0
58356,1366959,yes,no,1.36,13,0.51,0,19.4,0.7,0,1
58357,1366972,yes,no,1.15,14,0.82,0,74.2,3.0,0,0
58358,1367051,yes,no,1.45,10,0.52,0,46.1,4.7,0,1
58359,1367059,yes,no,1.15,14,0.83,1,37.3,1.5,0,0
58360,1367065,yes,no,1.15,22,0.11,1,133.9,14.2,0,0
58361,1367082,yes,yes,1.15,20,0.83,0,42.6,3.2,0,0
58362,1367117,yes,no,1.15,14,0.83,0,163.9,9.1,0,0
58363,1367151,yes,no,1.15,28,0.83,0,22.7,4.1,0,0
58364,1367152,yes,yes,1.15,24,0.83,1,65.8,2.9,0,0
58365,1367218,yes,no,1.15,14,0.83,0,18.9,0.8,0,0
58366,1367219,yes,yes,1.15,28,1.07,3,161.8,10.8,0,0
58367,1367268,yes,no,1.15,14,0.83,1,108.3,9.4,0,0
58368,1367280,yes,no,1.53,14,0.44,0,13.4,4.2,0,1
58369,1367293,yes,no,1.15,14,0.83,0,27.5,1.8,0,0
58370,1367327,yes,yes,1.73,12,1.23,0,23.6,1.3,0,1
58371,1367333,yes,no,1.15,20,0.83,0,40.7,3.2,0,0
58372,1367346,yes,no,1.15,20,0.83,0,96.3,9.0,0,0
58373,1367362,yes,yes,1.15,22,0.83,0,80.5,4.5,0,0
58374,1367375,yes,no,1.15,20,0.83,0,12.3,0.7,0,0
58375,1367376,yes,yes,0.83,28,0.0,0,144.3,12.2,0,1
58376,1367406,yes,no,1.15,22,0.83,0,210.1,9.0,0,0
58377,1367415,yes,no,1.15,20,0.83,0,57.7,7.7,0,0
58378,1367416,yes,no,1.15,14,0.83,0,66.5,2.2,0,0
58379,1367446,yes,no,1.15,14,0.83,0,53.4,4.5,0,0
58380,1367447,yes,no,1.3,19,,0,0.0,0.0,0,1
58381,1367469,yes,yes,1.15,27,1.07,0,166.2,11.7,0,0
58382,1367519,yes,no,1.15,14,0.83,0,86.2,7.6,0,0
58383,1367535,yes,yes,1.91,8,0.07,0,67.7,4.5,0,1
58384,1367565,yes,no,1.98,20,,0,67.0,3.9,0,1
58385,1367573,yes,no,0.02,0,0.0,0,6.4,0.1,0,1
58386,1367600,yes,no,1.15,14,0.83,0,155.8,8.4,0,0
58387,1367604,yes,no,1.15,14,0.83,0,38.3,7.4,0,0
58388,1367623,yes,yes,1.15,20,1.81,2,18.1,4.0,0,0
58389,1367640,no,no,1.15,20,,0,23.3,1.1,0,0
58390,1367656,yes,no,1.15,14,0.83,0,44.6,8.2,0,0
58391,1367703,yes,yes,1.14,24,0.83,1,131.0,9.3,0,0
58392,1367784,yes,yes,1.14,19,1.8,0,95.6,5.7,0,0
58393,1367790,yes,no,1.14,36,0.81,3,67.0,13.5,0,0
58394,1367811,yes,no,1.14,14,0.83,1,97.8,7.7,0,0
58395,1367850,yes,no,1.14,22,0.83,1,89.5,3.4,0,0
58396,1367893,yes,no,1.14,22,0.83,0,29.4,4.5,0,0
58397,1367895,yes,no,1.14,22,0.83,0,33.1,2.0,0,0
58398,1367918,yes,no,1.12,15,0.0,0,24.8,2.2,0,1
58399,1367925,yes,no,1.14,14,0.83,0,13.6,1.5,0,0
58400,1367958,yes,yes,1.14,23,0.34,0,81.2,10.6,0,0
58401,1367973,yes,no,1.97,20,1.96,0,51.9,3.1,0,1
58402,1368081,yes,yes,0.49,20,0.0,0,65.5,4.8,0,1
58403,1368126,yes,yes,1.14,14,1.83,4,19.9,3.5,0,0
58404,1368160,yes,no,1.2,10,0.0,0,7.1,0.4,0,1
58405,1368173,yes,yes,1.14,21,0.42,0,81.3,4.4,0,0
58406,1368185,yes,yes,0.7,24,0.0,1,15.4,1.5,0,1
58407,1368204,yes,no,1.14,38,0.83,1,70.0,6.9,0,0
58408,1368241,yes,yes,1.14,24,0.83,0,52.5,4.9,0,0
58409,1368248,yes,yes,0.55,22,0.0,0,71.4,4.8,0,1
58410,1368261,yes,no,1.14,20,1.97,0,2.2,0.4,0,0
58411,1368312,yes,no,0.75,14,0.0,0,79.3,11.2,0,1
58412,1368362,yes,no,1.14,22,0.83,0,74.1,7.2,0,0
58413,1368404,yes,no,1.14,14,0.83,0,13.3,0.9,0,0
58414,1368466,yes,yes,1.14,16,1.77,0,90.1,4.8,0,0
58415,1368472,yes,no,1.96,14,0.01,0,6.6,0.3,0,1
58416,1368561,yes,no,1.14,14,0.83,0,98.9,7.1,0,0
58417,1368562,yes,no,1.14,22,0.83,0,43.2,3.5,0,0
58418,1368675,yes,no,1.14,20,0.83,1,13.3,3.6,0,0
58419,1368720,yes,no,1.14,14,0.83,0,39.5,3.3,0,0
58420,1368723,yes,no,1.14,20,0.83,0,19.7,2.0,0,0
58421,1368757,yes,no,1.14,14,0.83,0,23.9,2.4,0,0
58422,1368811,yes,yes,1.14,16,1.8,0,16.7,1.7,0,0
58423,1368843,no,no,1.14,31,0.81,0,65.5,2.6,0,0
58424,1368863,yes,no,1.14,22,0.98,0,125.7,12.2,0,0
58425,1368878,yes,no,1.14,20,0.83,0,31.1,3.4,0,0
58426,1368903,yes,no,1.14,22,0.83,0,34.6,2.3,0,0
58427,1368918,yes,yes,1.14,32,0.83,0,102.5,1.8,0,0
58428,1368924,yes,no,0.87,22,0.0,0,65.7,8.7,0,1
58429,1368931,yes,yes,1.0,20,0.0,0,92.2,5.0,0,1
58430,1368944,yes,no,1.14,14,0.83,1,34.5,4.3,0,0
58431,1368950,yes,no,1.14,14,0.83,0,43.4,2.5,0,0
58432,1368951,yes,no,1.14,12,0.95,0,53.0,5.9,0,0
58433,1368956,yes,yes,0.86,22,0.0,0,55.1,7.2,0,1
58434,1368963,yes,yes,1.14,22,0.83,0,73.6,36.7,0,0
58435,1369035,yes,no,1.02,20,0.0,0,124.9,8.8,0,1
58436,1369059,no,no,1.77,63,,0,138.7,7.3,0,1
58437,1369072,yes,yes,1.14,22,0.83,0,149.5,22.5,0,0
58438,1369087,yes,yes,1.14,24,0.83,0,99.7,3.0,0,0
58439,1369101,yes,no,1.14,14,0.83,0,97.7,11.4,0,0
58440,1369104,yes,no,1.14,24,1.81,1,109.6,9.8,0,0
58441,1369153,yes,no,1.14,20,0.83,0,28.7,5.6,0,0
58442,1369163,yes,no,1.14,20,0.83,1,18.5,1.2,0,0
58443,1369167,yes,yes,1.14,28,1.08,0,88.6,6.2,0,0
58444,1369172,yes,yes,1.14,22,0.83,0,28.3,1.1,0,0
58445,1369203,yes,no,1.14,14,0.83,0,22.7,3.2,0,0
58446,1369207,yes,yes,1.14,12,0.83,1,65.9,4.9,0,0
58447,1369245,yes,no,1.14,23,1.8,0,67.4,10.6,0,0
58448,1369289,yes,no,1.98,14,,0,28.0,1.4,0,1
58449,1369325,yes,no,1.14,20,0.83,0,41.4,3.5,0,0
58450,1369329,yes,yes,1.72,8,0.2,0,121.8,15.1,0,1
58451,1369340,yes,no,1.14,14,0.83,0,117.4,9.1,0,0
58452,1369342,yes,yes,1.14,28,1.08,0,175.7,12.7,0,0
58453,1369343,yes,no,1.14,12,0.83,0,13.4,3.3,0,0
58454,1369363,yes,yes,1.14,21,0.83,5,61.1,5.1,0,0
58455,1369420,yes,no,1.14,20,0.83,0,90.9,7.5,0,0
58456,1369423,yes,no,1.14,22,1.05,2,40.9,3.9,0,0
58457,1369444,yes,yes,1.14,36,1.08,0,169.5,9.1,0,0
58458,1369460,yes,yes,1.14,19,1.74,0,57.5,10.9,0,0
58459,1369479,yes,no,1.14,22,0.83,0,24.5,1.7,0,0
58460,1369515,yes,no,1.14,41,,0,96.3,7.2,0,0
58461,1369519,yes,no,1.14,23,1.92,0,35.8,6.2,0,0
58462,1369537,yes,no,1.14,37,0.83,0,148.7,15.2,0,0
58463,1369577,yes,yes,0.74,40,0.0,0,138.9,15.0,0,1
58464,1369600,yes,no,1.14,20,0.83,0,104.7,9.3,0,0
58465,1369607,yes,no,1.14,19,0.83,0,41.9,3.9,0,0
58466,1369628,yes,no,1.14,14,0.83,0,37.6,2.6,0,0
58467,1369658,yes,no,1.14,22,0.83,0,48.2,3.5,0,0
58468,1369669,yes,no,1.14,13,0.83,0,103.0,13.4,0,0
58469,1369674,yes,no,1.14,17,0.92,0,54.8,3.2,0,0
58470,1369700,yes,no,1.14,20,0.83,0,35.2,1.3,0,0
58471,1369723,no,no,0.18,15,0.0,0,29.8,1.5,0,1
58472,1369735,yes,no,1.14,20,0.83,0,101.7,6.7,0,0
58473,1369738,yes,yes,1.14,23,0.83,0,22.7,3.4,0,0
58474,1369776,yes,no,1.14,27,0.83,1,61.6,2.1,0,0
58475,1369824,yes,yes,1.14,24,0.84,0,140.1,11.3,0,0
58476,1369853,yes,no,1.14,22,0.84,0,74.4,4.5,0,0
58477,1369886,yes,yes,1.14,28,1.08,0,62.4,4.4,0,0
58478,1369908,yes,no,1.14,28,0.84,0,188.5,16.1,0,0
58479,1369916,yes,no,1.14,19,0.62,0,78.4,7.2,0,0
58480,1369930,yes,yes,1.14,14,0.84,0,83.3,6.4,0,0
58481,1369933,yes,no,1.14,20,0.84,0,34.4,2.0,0,0
58482,1369968,yes,no,0.12,14,0.0,0,9.3,0.3,0,1
58483,1369981,yes,no,1.44,12,0.53,0,47.4,7.3,0,1
58484,1370060,yes,no,0.38,17,0.0,0,12.5,0.7,0,1
58485,1370092,yes,yes,1.14,14,1.7,0,21.8,1.6,0,0
